,sub_id,phase,p1,p2,rtime,out,cfout,cho,corr,trial,cond,chose_right,rew,sess,op1,op2,ev1,ev2,catch,reversed
13600,2192082400.0,LE,0.9,0.1,1065.0,1.0,-1.0,1.0,1.0,57.0,0.0,1.0,38.0,0.0,E,E,0.8,-0.8,0.0,1.0
13601,6629227080.0,LE,0.6,0.4,939.0,-1.0,-1.0,2.0,0.0,58.0,1.0,0.0,-9.0,0.0,E,E,0.2,-0.2,0.0,1.0
13602,550272957.0,LE,0.6,0.4,508.0,1.0,-1.0,2.0,0.0,80.0,1.0,1.0,45.0,0.0,E,E,0.2,-0.2,0.0,0.0
13603,2415969836.0,LE,0.9,0.1,532.0,1.0,-1.0,1.0,1.0,85.0,0.0,0.0,32.0,0.0,E,E,0.8,-0.8,0.0,0.0
13604,2243562358.0,LE,0.9,0.1,412.0,-1.0,-1.0,1.0,1.0,77.0,0.0,0.0,28.0,0.0,E,E,0.8,-0.8,0.0,0.0
13605,621642223.0,LE,0.6,0.4,899.0,1.0,-1.0,1.0,1.0,58.0,1.0,1.0,9.0,0.0,E,E,0.2,-0.2,0.0,1.0
13606,2747929965.0,2.0,0.1,-1.0,6837.0,-1.0,-1.0,10.0,1.0,2.0,-1.0,-1.0,41.0,0.0,0.0,-1.0,-0.8,-1.0,1.0,1.0
13607,5804281261.0,ES,0.9,0.5,19.0,1.0,1.0,2.0,0.0,8.0,-1.0,1.0,-9.0,0.0,E,S,0.8,0.0,0.0,0.0
13608,7985901645.0,LE,0.9,0.1,1215.0,-1.0,-1.0,1.0,1.0,113.0,0.0,1.0,54.0,0.0,E,E,0.8,-0.8,0.0,1.0
13609,7990645041.0,LE,0.9,0.1,746.0,1.0,1.0,1.0,1.0,115.0,0.0,0.0,56.0,0.0,E,E,0.8,-0.8,0.0,0.0
13610,9597299750.0,LE,0.9,0.1,638.0,1.0,-1.0,1.0,1.0,9.0,0.0,1.0,0.0,-1.0,E,E,0.8,-0.8,0.0,1.0
