index,sub_id,phase,p1,p2,rtime,out,cfout,cho,corr,trial,cond,chose_right,rew,sess,op1,op2,ev1,ev2,catch_trial,reversed
12277,5392681332.0,LE,0.6,0.4,1215.0,1.0,-1.0,1.0,1.0,115.0,3.0,1,34.0,0.0,E,E,0.2,-0.2,0.0,1.0
12278,5392681332.0,LE,0.6,0.4,601.0,1.0,1.0,2.0,0.0,116.0,3.0,0,35.0,0.0,E,E,0.2,-0.2,0.0,1.0
12279,5392681332.0,LE,0.6,0.4,511.0,1.0,1.0,2.0,0.0,117.0,3.0,0,36.0,0.0,E,E,0.2,-0.2,0.0,1.0
12280,5392681332.0,LE,0.6,0.4,605.0,1.0,-1.0,1.0,1.0,118.0,3.0,1,37.0,0.0,E,E,0.2,-0.2,0.0,1.0
12281,5392681332.0,LE,0.6,0.4,1870.0,1.0,-1.0,2.0,0.0,119.0,3.0,1,38.0,0.0,E,E,0.2,-0.2,0.0,0.0
12282,5392681332.0,ES,0.6,0.8,1593.0,1.0,1.0,2.0,1.0,0.0,,1,39.0,0.0,E,S,0.2,0.6,0.0,0.0
12283,5392681332.0,ES,0.6,0.1,1601.0,-1.0,-1.0,1.0,1.0,1.0,,0,38.0,0.0,E,S,0.2,-0.8,0.0,0.0
12284,5392681332.0,ES,0.6,0.3,1677.0,1.0,-1.0,1.0,1.0,2.0,,1,39.0,0.0,E,S,0.2,-0.4,0.0,1.0
12285,5392681332.0,ES,0.6,0.4,3267.0,-1.0,-1.0,1.0,1.0,3.0,,0,38.0,0.0,E,S,0.2,-0.2,0.0,0.0
12286,5392681332.0,ES,0.6,0.5,906.0,-1.0,1.0,2.0,0.0,4.0,,0,37.0,0.0,E,S,0.2,0.0,0.0,1.0
12287,5392681332.0,ES,0.6,0.6,721.0,-1.0,1.0,2.0,1.0,5.0,,0,36.0,0.0,E,S,0.2,0.2,0.0,1.0
12288,5392681332.0,ES,0.6,0.2,1201.0,1.0,-1.0,1.0,1.0,6.0,,0,37.0,0.0,E,S,0.2,-0.6,0.0,0.0
12289,5392681332.0,ES,0.6,0.9,722.0,1.0,-1.0,2.0,1.0,7.0,,1,38.0,0.0,E,S,0.2,0.8,0.0,0.0
12290,5392681332.0,ES,0.6,0.7,873.0,1.0,1.0,2.0,1.0,8.0,,0,39.0,0.0,E,S,0.2,0.4,0.0,1.0
12291,5392681332.0,ES,0.6,1.0,744.0,1.0,1.0,2.0,1.0,9.0,,0,40.0,0.0,E,S,0.2,1.0,0.0,1.0
12292,5392681332.0,ES,0.6,0.0,998.0,1.0,-1.0,1.0,1.0,10.0,,0,41.0,0.0,E,S,0.2,-1.0,0.0,0.0
12293,5392681332.0,ES,0.9,0.1,950.0,1.0,-1.0,1.0,1.0,11.0,,0,42.0,0.0,E,S,0.8,-0.8,1.0,0.0
12294,5392681332.0,ES,0.4,0.4,1216.0,1.0,1.0,1.0,1.0,12.0,,1,43.0,0.0,E,S,-0.2,-0.2,0.0,1.0
12295,5392681332.0,ES,0.4,0.1,1022.0,-1.0,-1.0,1.0,1.0,13.0,,0,42.0,0.0,E,S,-0.2,-0.8,0.0,0.0
12296,5392681332.0,ES,0.4,0.6,896.0,1.0,-1.0,2.0,1.0,14.0,,0,43.0,0.0,E,S,-0.2,0.2,0.0,1.0
12297,5392681332.0,ES,0.4,0.5,727.0,-1.0,1.0,2.0,1.0,15.0,,0,42.0,0.0,E,S,-0.2,0.0,0.0,1.0
12298,5392681332.0,ES,0.4,0.7,789.0,-1.0,-1.0,2.0,1.0,16.0,,1,41.0,0.0,E,S,-0.2,0.4,0.0,0.0
12299,5392681332.0,ES,0.4,0.3,2533.0,-1.0,-1.0,1.0,1.0,17.0,,1,40.0,0.0,E,S,-0.2,-0.4,0.0,1.0
12300,5392681332.0,ES,0.4,0.0,822.0,-1.0,-1.0,1.0,1.0,18.0,,0,39.0,0.0,E,S,-0.2,-1.0,0.0,0.0
12301,5392681332.0,ES,0.4,1.0,639.0,1.0,-1.0,2.0,1.0,19.0,,1,40.0,0.0,E,S,-0.2,1.0,0.0,0.0
12302,5392681332.0,ES,0.4,0.9,792.0,1.0,-1.0,2.0,1.0,20.0,,0,41.0,0.0,E,S,-0.2,0.8,0.0,1.0
12303,5392681332.0,ES,0.4,0.8,751.0,1.0,-1.0,2.0,1.0,21.0,,0,42.0,0.0,E,S,-0.2,0.6,0.0,1.0
12304,5392681332.0,ES,0.4,0.2,693.0,1.0,1.0,1.0,1.0,22.0,,1,43.0,0.0,E,S,-0.2,-0.6,0.0,1.0
12305,5392681332.0,ES,0.7,0.4,1362.0,1.0,1.0,1.0,1.0,23.0,,1,44.0,0.0,E,S,0.4,-0.2,1.0,1.0
12306,5392681332.0,ES,0.8,0.4,1129.0,1.0,-1.0,1.0,1.0,24.0,,1,45.0,0.0,E,S,0.6,-0.2,0.0,1.0
12307,5392681332.0,ES,0.8,0.1,843.0,1.0,-1.0,1.0,1.0,25.0,,1,46.0,0.0,E,S,0.6,-0.8,0.0,1.0
12308,5392681332.0,ES,0.8,0.9,777.0,1.0,1.0,2.0,1.0,26.0,,0,47.0,0.0,E,S,0.6,0.8,0.0,1.0
12309,5392681332.0,ES,0.8,0.0,899.0,1.0,-1.0,1.0,1.0,27.0,,0,48.0,0.0,E,S,0.6,-1.0,0.0,0.0
12310,5392681332.0,ES,0.8,0.8,792.0,-1.0,1.0,2.0,1.0,28.0,,0,47.0,0.0,E,S,0.6,0.6,0.0,1.0
12311,5392681332.0,ES,0.8,0.5,879.0,-1.0,1.0,2.0,0.0,29.0,,1,46.0,0.0,E,S,0.6,0.0,0.0,0.0
12312,5392681332.0,ES,0.8,0.2,843.0,-1.0,1.0,1.0,1.0,30.0,,0,45.0,0.0,E,S,0.6,-0.6,0.0,0.0
12313,5392681332.0,ES,0.8,0.3,1092.0,-1.0,-1.0,1.0,1.0,31.0,,1,44.0,0.0,E,S,0.6,-0.4,0.0,1.0
12314,5392681332.0,ES,0.8,0.7,920.0,1.0,1.0,2.0,0.0,32.0,,1,45.0,0.0,E,S,0.6,0.4,0.0,0.0
12315,5392681332.0,ES,0.8,0.6,813.0,-1.0,-1.0,2.0,0.0,33.0,,1,44.0,0.0,E,S,0.6,0.2,0.0,0.0
12316,5392681332.0,ES,0.8,1.0,868.0,1.0,-1.0,2.0,1.0,34.0,,0,45.0,0.0,E,S,0.6,1.0,0.0,1.0
