subject,exp_num,RT,p,modality
99,6,1327.5,0.2,ED_e
99,6,1580.5,0.2,EE
99,6,1229,0.3,ED_e
99,6,1866,0.3,EE
99,6,1202,0.4,ED_e
99,6,2327.5,0.4,EE
99,6,992,0.6,ED_e
99,6,1335,0.6,EE
99,6,1412,0.7,ED_e
99,6,1586,0.7,EE
99,6,1119.5,0.8,ED_e
99,6,1227,0.8,EE
99,6,1104,0.9,ED_e
99,6,1196,0.9,EE
100,6,848.5,0,ED_d
100,6,915.5,0.1,ED_d
100,6,711.5,0.2,ED_d
100,6,992,0.3,ED_d
100,6,938,0.4,ED_d
100,6,924.5,0.5,ED_d
100,6,949.5,0.6,ED_d
100,6,975,0.7,ED_d
100,6,779.5,0.8,ED_d
100,6,963.5,0.9,ED_d
100,6,816.5,1,ED_d
100,6,898.5,0.1,ED_e
100,6,648,0.1,EE
100,6,863,0.2,ED_e
100,6,706,0.2,EE
100,6,892.5,0.3,ED_e
100,6,670.5,0.3,EE
100,6,893,0.4,ED_e
100,6,705.5,0.4,EE
100,6,924,0.6,ED_e
100,6,716.5,0.6,EE
100,6,930,0.7,ED_e
100,6,727,0.7,EE
100,6,794,0.8,ED_e
100,6,700,0.8,EE
100,6,863.5,0.9,ED_e
100,6,563.5,0.9,EE
101,6,1004,0,ED_d
101,6,1267,0.1,ED_d
101,6,1017.5,0.2,ED_d
101,6,1360,0.3,ED_d
101,6,1531.5,0.4,ED_d
101,6,1605,0.5,ED_d
101,6,1539,0.6,ED_d
101,6,1204,0.7,ED_d
101,6,904.5,0.8,ED_d
101,6,941,0.9,ED_d
101,6,1009.5,1,ED_d
101,6,1037,0.1,ED_e
101,6,2924.5,0.1,EE
101,6,1021,0.2,ED_e
101,6,1397,0.2,EE
101,6,1106,0.3,ED_e
101,6,2380.5,0.3,EE
101,6,1214,0.4,ED_e
101,6,2761.5,0.4,EE
101,6,1300.5,0.6,ED_e
101,6,1091.5,0.6,EE
101,6,1151.5,0.7,ED_e
101,6,1192,0.7,EE
101,6,1159,0.8,ED_e
101,6,2224,0.8,EE
101,6,1363,0.9,ED_e
101,6,1188,0.9,EE
102,6,1035.5,0,ED_d
102,6,1273.5,0.1,ED_d
102,6,1243.5,0.2,ED_d
102,6,1111.5,0.3,ED_d
102,6,1185,0.4,ED_d
102,6,1323.5,0.5,ED_d
102,6,1504.5,0.6,ED_d
102,6,1167,0.7,ED_d
102,6,1386,0.8,ED_d
102,6,930.5,0.9,ED_d
102,6,925.5,1,ED_d
102,6,1448,0.1,ED_e
102,6,1453.5,0.1,EE
102,6,1151,0.2,ED_e
102,6,2247,0.2,EE
102,6,1245.5,0.3,ED_e
102,6,1868,0.3,EE
102,6,1256.5,0.4,ED_e
102,6,1385.5,0.4,EE
102,6,1065,0.6,ED_e
102,6,1627,0.6,EE
102,6,1143.5,0.7,ED_e
102,6,1019,0.7,EE
102,6,1011,0.8,ED_e
102,6,1122,0.8,EE
102,6,1136,0.9,ED_e
102,6,1218,0.9,EE
103,6,1158.5,0,ED_d
103,6,1169.5,0.1,ED_d
103,6,1088.5,0.2,ED_d
103,6,1398.5,0.3,ED_d
103,6,1381,0.4,ED_d
103,6,1204,0.5,ED_d
103,6,1313.5,0.6,ED_d
103,6,1207.5,0.7,ED_d
103,6,1258,0.8,ED_d
103,6,971,0.9,ED_d
103,6,1189,1,ED_d
103,6,1267.5,0.1,ED_e
103,6,2005.5,0.1,EE
103,6,1233.5,0.2,ED_e
103,6,2201,0.2,EE
103,6,1217,0.3,ED_e
103,6,1722.5,0.3,EE
103,6,1338,0.4,ED_e
103,6,1990,0.4,EE
103,6,1221,0.6,ED_e
103,6,1228,0.6,EE
103,6,1038,0.7,ED_e
103,6,1310.5,0.7,EE
103,6,1178.5,0.8,ED_e
103,6,1263.5,0.8,EE
103,6,1205,0.9,ED_e
103,6,1331,0.9,EE
104,6,2176.5,0,ED_d
104,6,2029,0.1,ED_d
104,6,2238,0.2,ED_d
104,6,2198,0.3,ED_d
104,6,2167,0.4,ED_d
104,6,2335.5,0.5,ED_d
104,6,2156,0.6,ED_d
104,6,1674,0.7,ED_d
104,6,2145.5,0.8,ED_d
104,6,1912.5,0.9,ED_d
104,6,1809.5,1,ED_d
104,6,2172.5,0.1,ED_e
104,6,2222.5,0.1,EE
104,6,2145,0.2,ED_e
104,6,2373,0.2,EE
104,6,2182,0.3,ED_e
104,6,2180,0.3,EE
104,6,1702.5,0.4,ED_e
104,6,2153,0.4,EE
104,6,2018,0.6,ED_e
104,6,2074.5,0.6,EE
104,6,2263,0.7,ED_e
104,6,2139,0.7,EE
104,6,1948.5,0.8,ED_e
104,6,2354,0.8,EE
104,6,2155,0.9,ED_e
104,6,2001,0.9,EE
105,6,799.5,0,ED_d
105,6,936,0.1,ED_d
105,6,792.5,0.2,ED_d
105,6,905.5,0.3,ED_d
105,6,950.5,0.4,ED_d
105,6,1043,0.5,ED_d
105,6,1153.5,0.6,ED_d
105,6,888,0.7,ED_d
105,6,757.5,0.8,ED_d
105,6,1029.5,0.9,ED_d
105,6,687.5,1,ED_d
105,6,1014.5,0.1,ED_e
105,6,2039,0.1,EE
105,6,764,0.2,ED_e
105,6,1571,0.2,EE
105,6,1031.5,0.3,ED_e
105,6,1120,0.3,EE
105,6,1040,0.4,ED_e
105,6,834,0.4,EE
105,6,908.5,0.6,ED_e
105,6,907.5,0.6,EE
105,6,802,0.7,ED_e
105,6,803,0.7,EE
105,6,817.5,0.8,ED_e
105,6,754,0.8,EE
105,6,935,0.9,ED_e
105,6,977,0.9,EE
106,6,1044,0,ED_d
106,6,1026,0.1,ED_d
106,6,993.5,0.2,ED_d
106,6,1095,0.3,ED_d
106,6,1257,0.4,ED_d
106,6,1235.5,0.5,ED_d
106,6,1136.5,0.6,ED_d
106,6,936.5,0.7,ED_d
106,6,954.5,0.8,ED_d
106,6,851.5,0.9,ED_d
106,6,954,1,ED_d
106,6,1290.5,0.1,ED_e
106,6,1449,0.1,EE
106,6,1023,0.2,ED_e
106,6,1117,0.2,EE
106,6,1074.5,0.3,ED_e
106,6,1101.5,0.3,EE
106,6,915.5,0.4,ED_e
106,6,944.5,0.4,EE
106,6,1079,0.6,ED_e
106,6,1108,0.6,EE
106,6,1023.5,0.7,ED_e
106,6,1176,0.7,EE
106,6,982.5,0.8,ED_e
106,6,1158,0.8,EE
106,6,1068,0.9,ED_e
106,6,1128.5,0.9,EE
107,6,1179,0,ED_d
107,6,1075.5,0.1,ED_d
107,6,1101,0.2,ED_d
107,6,1300.5,0.3,ED_d
107,6,1652,0.4,ED_d
107,6,2042,0.5,ED_d
107,6,1537,0.6,ED_d
107,6,1661.5,0.7,ED_d
107,6,1315.5,0.8,ED_d
107,6,1242,0.9,ED_d
107,6,1091,1,ED_d
107,6,1434,0.1,ED_e
107,6,1736,0.1,EE
107,6,1165.5,0.2,ED_e
107,6,1693.5,0.2,EE
107,6,1346,0.3,ED_e
107,6,1282,0.3,EE
107,6,1299.5,0.4,ED_e
107,6,3094.5,0.4,EE
107,6,1100.5,0.6,ED_e
107,6,1040,0.6,EE
107,6,1161,0.7,ED_e
107,6,1033,0.7,EE
107,6,1365.5,0.8,ED_e
107,6,1274.5,0.8,EE
107,6,1251,0.9,ED_e
107,6,1473,0.9,EE
108,6,1581.5,0,ED_d
108,6,1932,0.1,ED_d
108,6,2012.5,0.2,ED_d
108,6,2251,0.3,ED_d
108,6,2259.5,0.4,ED_d
108,6,2016,0.5,ED_d
108,6,1762.5,0.6,ED_d
108,6,1679.5,0.7,ED_d
108,6,1639,0.8,ED_d
108,6,1590.5,0.9,ED_d
108,6,1375.5,1,ED_d
108,6,1864.5,0.1,ED_e
108,6,2780,0.1,EE
108,6,1744.5,0.2,ED_e
108,6,2927,0.2,EE
108,6,1770,0.3,ED_e
108,6,2628,0.3,EE
108,6,1613.5,0.4,ED_e
108,6,1593,0.4,EE
108,6,1738.5,0.6,ED_e
108,6,1840,0.6,EE
108,6,1657.5,0.7,ED_e
108,6,1546,0.7,EE
108,6,1836.5,0.8,ED_e
108,6,1615,0.8,EE
108,6,1681.5,0.9,ED_e
108,6,1608.5,0.9,EE
109,6,1537,0,ED_d
109,6,1398,0.1,ED_d
109,6,1446,0.2,ED_d
109,6,1518,0.3,ED_d
109,6,1507.5,0.4,ED_d
109,6,1612.5,0.5,ED_d
109,6,1393,0.6,ED_d
109,6,1199,0.7,ED_d
109,6,1343.5,0.8,ED_d
109,6,1328,0.9,ED_d
109,6,1428,1,ED_d
109,6,1388.5,0.1,ED_e
109,6,1540,0.1,EE
109,6,1346.5,0.2,ED_e
109,6,1371.5,0.2,EE
109,6,1571,0.3,ED_e
109,6,1630,0.3,EE
109,6,1253,0.4,ED_e
109,6,1201,0.4,EE
109,6,1468,0.6,ED_e
109,6,1407,0.6,EE
109,6,1445.5,0.7,ED_e
109,6,1763,0.7,EE
109,6,1490.5,0.8,ED_e
109,6,1502,0.8,EE
109,6,1609.5,0.9,ED_e
109,6,1785.5,0.9,EE
110,6,1668.5,0,ED_d
110,6,1601.5,0.1,ED_d
110,6,1760,0.2,ED_d
110,6,1772.5,0.3,ED_d
110,6,1908,0.4,ED_d
110,6,2272,0.5,ED_d
110,6,2172,0.6,ED_d
110,6,2086.5,0.7,ED_d
110,6,1969.5,0.8,ED_d
110,6,1523.5,0.9,ED_d
110,6,1689.5,1,ED_d
110,6,1803,0.1,ED_e
110,6,2758,0.1,EE
110,6,1585.5,0.2,ED_e
110,6,1931,0.2,EE
110,6,2131.5,0.3,ED_e
110,6,3103,0.3,EE
110,6,1663,0.4,ED_e
110,6,1522,0.4,EE
110,6,1355,0.6,ED_e
110,6,3721.5,0.6,EE
110,6,3245.5,0.7,ED_e
110,6,2774.5,0.7,EE
110,6,2097.5,0.8,ED_e
110,6,2226.5,0.8,EE
110,6,1553.5,0.9,ED_e
110,6,1651.5,0.9,EE
111,6,1031,0,ED_d
111,6,1195.5,0.1,ED_d
111,6,1351.5,0.2,ED_d
111,6,2499,0.3,ED_d
111,6,1436.5,0.4,ED_d
111,6,1548,0.5,ED_d
111,6,1673.5,0.6,ED_d
111,6,1303,0.7,ED_d
111,6,1097.5,0.8,ED_d
111,6,958.5,0.9,ED_d
111,6,980.5,1,ED_d
111,6,1318,0.1,ED_e
111,6,NaN,0.1,EE
111,6,1180.5,0.2,ED_e
111,6,3036,0.2,EE
111,6,1302,0.3,ED_e
111,6,1909,0.3,EE
111,6,1253,0.4,ED_e
111,6,1850,0.4,EE
111,6,1034,0.6,ED_e
111,6,2601.5,0.6,EE
111,6,1443.5,0.7,ED_e
111,6,2097,0.7,EE
111,6,1381,0.8,ED_e
111,6,1984.5,0.8,EE
111,6,1374,0.9,ED_e
111,6,1417.5,0.9,EE
112,6,2628.5,0,ED_d
112,6,2589,0.1,ED_d
112,6,2665.5,0.2,ED_d
112,6,2825,0.3,ED_d
112,6,3169.5,0.4,ED_d
112,6,2753.5,0.5,ED_d
112,6,3047,0.6,ED_d
112,6,2527,0.7,ED_d
112,6,2687.5,0.8,ED_d
112,6,2609.5,0.9,ED_d
112,6,2502.5,1,ED_d
112,6,2812,0.1,ED_e
112,6,2782,0.1,EE
112,6,2594,0.2,ED_e
112,6,2579,0.2,EE
112,6,2720.5,0.3,ED_e
112,6,2509,0.3,EE
112,6,2473,0.4,ED_e
112,6,2429,0.4,EE
112,6,2738.5,0.6,ED_e
112,6,2650,0.6,EE
112,6,2676,0.7,ED_e
112,6,2628.5,0.7,EE
112,6,2683,0.8,ED_e
112,6,2506.5,0.8,EE
112,6,2976,0.9,ED_e
112,6,2765,0.9,EE
113,6,911,0,ED_d
113,6,913,0.1,ED_d
113,6,1018.5,0.2,ED_d
113,6,991.5,0.3,ED_d
113,6,1030.5,0.4,ED_d
113,6,1060.5,0.5,ED_d
113,6,965.5,0.6,ED_d
113,6,820,0.7,ED_d
113,6,752.5,0.8,ED_d
113,6,827,0.9,ED_d
113,6,754,1,ED_d
113,6,901.5,0.1,ED_e
113,6,1016.5,0.1,EE
113,6,859,0.2,ED_e
113,6,1064,0.2,EE
113,6,945.5,0.3,ED_e
113,6,1053,0.3,EE
113,6,830,0.4,ED_e
113,6,886.5,0.4,EE
113,6,922.5,0.6,ED_e
113,6,1106.5,0.6,EE
113,6,902,0.7,ED_e
113,6,1044.5,0.7,EE
113,6,968,0.8,ED_e
113,6,962,0.8,EE
113,6,1047.5,0.9,ED_e
113,6,1001.5,0.9,EE
114,6,1911,0,ED_d
114,6,2323.5,0.1,ED_d
114,6,2785.5,0.2,ED_d
114,6,2905,0.3,ED_d
114,6,2441,0.4,ED_d
114,6,2239.5,0.5,ED_d
114,6,2425.5,0.6,ED_d
114,6,2148.5,0.7,ED_d
114,6,1977,0.8,ED_d
114,6,2018,0.9,ED_d
114,6,1866,1,ED_d
114,6,3088.5,0.1,ED_e
114,6,3021,0.1,EE
114,6,2015.5,0.2,ED_e
114,6,2480,0.2,EE
114,6,2279,0.3,ED_e
114,6,2485,0.3,EE
114,6,1947.5,0.4,ED_e
114,6,2721,0.4,EE
114,6,2109.5,0.6,ED_e
114,6,2782.5,0.6,EE
114,6,1856,0.7,ED_e
114,6,2330,0.7,EE
114,6,2436,0.8,ED_e
114,6,3919,0.8,EE
114,6,2758.5,0.9,ED_e
114,6,3190,0.9,EE
115,6,1262,0,ED_d
115,6,1480.5,0.1,ED_d
115,6,1524.5,0.2,ED_d
115,6,1968.5,0.3,ED_d
115,6,1456.5,0.4,ED_d
115,6,1566.5,0.5,ED_d
115,6,1487,0.6,ED_d
115,6,1342,0.7,ED_d
115,6,1707.5,0.8,ED_d
115,6,1217.5,0.9,ED_d
115,6,1109.5,1,ED_d
115,6,1118.5,0.1,ED_e
115,6,4688.5,0.1,EE
115,6,1374,0.2,ED_e
115,6,2644.5,0.2,EE
115,6,1421.5,0.3,ED_e
115,6,3361.5,0.3,EE
115,6,1492,0.4,ED_e
115,6,2381,0.4,EE
115,6,1442,0.6,ED_e
115,6,2673.5,0.6,EE
115,6,1568,0.7,ED_e
115,6,2062,0.7,EE
115,6,1059.5,0.8,ED_e
115,6,1171.5,0.8,EE
115,6,1473.5,0.9,ED_e
115,6,2769,0.9,EE
116,6,1156,0,ED_d
116,6,1313,0.1,ED_d
116,6,1080.5,0.2,ED_d
116,6,1231.5,0.3,ED_d
116,6,1285.5,0.4,ED_d
116,6,1274,0.5,ED_d
116,6,1497.5,0.6,ED_d
116,6,1477,0.7,ED_d
116,6,1351.5,0.8,ED_d
116,6,1061.5,0.9,ED_d
116,6,1226,1,ED_d
116,6,1177,0.1,ED_e
116,6,1146,0.1,EE
116,6,1239,0.2,ED_e
116,6,1166,0.2,EE
116,6,1275,0.3,ED_e
116,6,1350,0.3,EE
116,6,1138,0.4,ED_e
116,6,1195,0.4,EE
116,6,1173,0.6,ED_e
116,6,1291.5,0.6,EE
116,6,1274,0.7,ED_e
116,6,1179,0.7,EE
116,6,1473.5,0.8,ED_e
116,6,1202,0.8,EE
116,6,1226,0.9,ED_e
116,6,1230,0.9,EE
117,6,1843.5,0,ED_d
117,6,2564.5,0.1,ED_d
117,6,3401.5,0.2,ED_d
117,6,2767,0.3,ED_d
117,6,2170,0.4,ED_d
117,6,3007,0.5,ED_d
117,6,1831.5,0.6,ED_d
117,6,2365,0.7,ED_d
117,6,2231.5,0.8,ED_d
117,6,2181,0.9,ED_d
117,6,1767,1,ED_d
117,6,2597.5,0.1,ED_e
117,6,4246,0.1,EE
117,6,2159,0.2,ED_e
117,6,2556,0.2,EE
117,6,2161,0.3,ED_e
117,6,3497,0.3,EE
117,6,1746.5,0.4,ED_e
117,6,2884,0.4,EE
117,6,2115.5,0.6,ED_e
117,6,1761,0.6,EE
117,6,2063.5,0.7,ED_e
117,6,2148,0.7,EE
117,6,2613.5,0.8,ED_e
117,6,2967,0.8,EE
117,6,2875.5,0.9,ED_e
117,6,2343,0.9,EE
118,6,842,0,ED_d
118,6,760.5,0.1,ED_d
118,6,798.5,0.2,ED_d
118,6,833,0.3,ED_d
118,6,1234,0.4,ED_d
118,6,882.5,0.5,ED_d
118,6,638.5,0.6,ED_d
118,6,656.5,0.7,ED_d
118,6,668.5,0.8,ED_d
118,6,653,0.9,ED_d
118,6,711.5,1,ED_d
118,6,722.5,0.1,ED_e
118,6,751,0.1,EE
118,6,796,0.2,ED_e
118,6,761,0.2,EE
118,6,1383,0.3,ED_e
118,6,912,0.3,EE
118,6,669.5,0.4,ED_e
118,6,913,0.4,EE
118,6,927,0.6,ED_e
118,6,1178.5,0.6,EE
118,6,958,0.7,ED_e
118,6,810,0.7,EE
118,6,695.5,0.8,ED_e
118,6,697.5,0.8,EE
118,6,975,0.9,ED_e
118,6,776.5,0.9,EE
119,6,1011,0,ED_d
119,6,1046.5,0.1,ED_d
119,6,1060.5,0.2,ED_d
119,6,1091,0.3,ED_d
119,6,1169.5,0.4,ED_d
119,6,1344.5,0.5,ED_d
119,6,1176.5,0.6,ED_d
119,6,1154.5,0.7,ED_d
119,6,1167.5,0.8,ED_d
119,6,962.5,0.9,ED_d
119,6,1040,1,ED_d
119,6,1223.5,0.1,ED_e
119,6,1673,0.1,EE
119,6,1152.5,0.2,ED_e
119,6,1349,0.2,EE
119,6,1308,0.3,ED_e
119,6,1284,0.3,EE
119,6,893,0.4,ED_e
119,6,1310.5,0.4,EE
119,6,1010.5,0.6,ED_e
119,6,1063.5,0.6,EE
119,6,1229,0.7,ED_e
119,6,1041,0.7,EE
119,6,986.5,0.8,ED_e
119,6,1088.5,0.8,EE
119,6,1167.5,0.9,ED_e
119,6,1171.5,0.9,EE
120,6,1697.5,0,ED_d
120,6,2230,0.1,ED_d
120,6,1683,0.2,ED_d
120,6,2075.5,0.3,ED_d
120,6,1770,0.4,ED_d
120,6,1844.5,0.5,ED_d
120,6,1961.5,0.6,ED_d
120,6,2129,0.7,ED_d
120,6,1700,0.8,ED_d
120,6,1772,0.9,ED_d
120,6,1596.5,1,ED_d
120,6,1764,0.1,ED_e
120,6,1966,0.1,EE
120,6,1931,0.2,ED_e
120,6,1995.5,0.2,EE
120,6,2108.5,0.3,ED_e
120,6,1931.5,0.3,EE
120,6,1691,0.4,ED_e
120,6,1765.5,0.4,EE
120,6,1891,0.6,ED_e
120,6,2113,0.6,EE
120,6,1839,0.7,ED_e
120,6,2021,0.7,EE
120,6,1557,0.8,ED_e
120,6,1583,0.8,EE
120,6,1716,0.9,ED_e
120,6,1854.5,0.9,EE
121,6,1364.5,0,ED_d
121,6,1196,0.1,ED_d
121,6,1270,0.2,ED_d
121,6,1279,0.3,ED_d
121,6,1428.5,0.4,ED_d
121,6,1836.5,0.5,ED_d
121,6,1875,0.6,ED_d
121,6,1353.5,0.7,ED_d
121,6,1482.5,0.8,ED_d
121,6,1178.5,0.9,ED_d
121,6,1089,1,ED_d
121,6,1383.5,0.1,ED_e
121,6,2010,0.1,EE
121,6,1325.5,0.2,ED_e
121,6,1596,0.2,EE
121,6,1301.5,0.3,ED_e
121,6,2034,0.3,EE
121,6,1448,0.4,ED_e
121,6,1736,0.4,EE
121,6,1318,0.6,ED_e
121,6,1308,0.6,EE
121,6,1234,0.7,ED_e
121,6,1298,0.7,EE
121,6,1337.5,0.8,ED_e
121,6,1367,0.8,EE
121,6,1450,0.9,ED_e
121,6,1439,0.9,EE
122,6,1455,0,ED_d
122,6,1704.5,0.1,ED_d
122,6,2126.5,0.2,ED_d
122,6,2278.5,0.3,ED_d
122,6,2054,0.4,ED_d
122,6,1922,0.5,ED_d
122,6,1965.5,0.6,ED_d
122,6,1651.5,0.7,ED_d
122,6,1589.5,0.8,ED_d
122,6,1676,0.9,ED_d
122,6,1345.5,1,ED_d
122,6,1999.5,0.1,ED_e
122,6,2038,0.1,EE
122,6,1726.5,0.2,ED_e
122,6,4511,0.2,EE
122,6,1587.5,0.3,ED_e
122,6,3885,0.3,EE
122,6,1681,0.4,ED_e
122,6,1383,0.4,EE
122,6,1626,0.6,ED_e
122,6,1656,0.6,EE
122,6,1477,0.7,ED_e
122,6,1554,0.7,EE
122,6,1624,0.8,ED_e
122,6,1564,0.8,EE
122,6,2416.5,0.9,ED_e
122,6,1631,0.9,EE
123,6,1115.5,0,ED_d
123,6,1303.5,0.1,ED_d
123,6,1323.5,0.2,ED_d
123,6,1142,0.3,ED_d
123,6,1056.5,0.4,ED_d
123,6,1007.5,0.5,ED_d
123,6,1006,0.6,ED_d
123,6,1048.5,0.7,ED_d
123,6,975.5,0.8,ED_d
123,6,976.5,0.9,ED_d
123,6,924.5,1,ED_d
123,6,1181,0.1,ED_e
123,6,1322.5,0.1,EE
123,6,1021.5,0.2,ED_e
123,6,1092,0.2,EE
123,6,1005.5,0.3,ED_e
123,6,1016.5,0.3,EE
123,6,1060,0.4,ED_e
123,6,1107,0.4,EE
123,6,954.5,0.6,ED_e
123,6,1131,0.6,EE
123,6,931,0.7,ED_e
123,6,1113,0.7,EE
123,6,1053.5,0.8,ED_e
123,6,1190,0.8,EE
123,6,1307.5,0.9,ED_e
123,6,1232,0.9,EE
124,6,930,0,ED_d
124,6,1185,0.1,ED_d
124,6,1018.5,0.2,ED_d
124,6,990.5,0.3,ED_d
124,6,1054.5,0.4,ED_d
124,6,1229.5,0.5,ED_d
124,6,1258.5,0.6,ED_d
124,6,1265.5,0.7,ED_d
124,6,1000,0.8,ED_d
124,6,998.5,0.9,ED_d
124,6,860,1,ED_d
124,6,1242.5,0.1,ED_e
124,6,1601,0.1,EE
124,6,1128.5,0.2,ED_e
124,6,1831,0.2,EE
124,6,1088,0.3,ED_e
124,6,1350.5,0.3,EE
124,6,898.5,0.4,ED_e
124,6,1346,0.4,EE
124,6,996.5,0.6,ED_e
124,6,1227,0.6,EE
124,6,945.5,0.7,ED_e
124,6,1007,0.7,EE
124,6,993.5,0.8,ED_e
124,6,1047,0.8,EE
124,6,1317,0.9,ED_e
124,6,1112,0.9,EE
125,6,1167.5,0,ED_d
125,6,1295,0.1,ED_d
125,6,1264,0.2,ED_d
125,6,1450.5,0.3,ED_d
125,6,1603.5,0.4,ED_d
125,6,1573.5,0.5,ED_d
125,6,1374,0.6,ED_d
125,6,1591,0.7,ED_d
125,6,1187,0.8,ED_d
125,6,1686.5,0.9,ED_d
125,6,1129,1,ED_d
125,6,1206.5,0.1,ED_e
125,6,1255,0.1,EE
125,6,1596.5,0.2,ED_e
125,6,1373.5,0.2,EE
125,6,1646,0.3,ED_e
125,6,1404.5,0.3,EE
125,6,1447,0.4,ED_e
125,6,1683,0.4,EE
125,6,1696.5,0.6,ED_e
125,6,1685,0.6,EE
125,6,1340.5,0.7,ED_e
125,6,1387.5,0.7,EE
125,6,1204,0.8,ED_e
125,6,1530,0.8,EE
125,6,1424,0.9,ED_e
125,6,1673,0.9,EE
126,6,974.5,0,ED_d
126,6,1121.5,0.1,ED_d
126,6,961.5,0.2,ED_d
126,6,1164,0.3,ED_d
126,6,1022,0.4,ED_d
126,6,841,0.5,ED_d
126,6,892.5,0.6,ED_d
126,6,792,0.7,ED_d
126,6,817,0.8,ED_d
126,6,790,0.9,ED_d
126,6,875,1,ED_d
126,6,941.5,0.1,ED_e
126,6,1118,0.1,EE
126,6,937,0.2,ED_e
126,6,854,0.2,EE
126,6,924,0.3,ED_e
126,6,786,0.3,EE
126,6,870,0.4,ED_e
126,6,771.5,0.4,EE
126,6,857,0.6,ED_e
126,6,736,0.6,EE
126,6,1031.5,0.7,ED_e
126,6,877,0.7,EE
126,6,1075.5,0.8,ED_e
126,6,919,0.8,EE
126,6,902.5,0.9,ED_e
126,6,723,0.9,EE
127,6,1289.5,0,ED_d
127,6,1306.5,0.1,ED_d
127,6,1247.5,0.2,ED_d
127,6,1407,0.3,ED_d
127,6,1782,0.4,ED_d
127,6,1420,0.5,ED_d
127,6,1282.5,0.6,ED_d
127,6,1280,0.7,ED_d
127,6,1319,0.8,ED_d
127,6,1229.5,0.9,ED_d
127,6,1141.5,1,ED_d
127,6,1238.5,0.1,ED_e
127,6,1524,0.1,EE
127,6,1261.5,0.2,ED_e
127,6,1655.5,0.2,EE
127,6,1744,0.3,ED_e
127,6,1795,0.3,EE
127,6,1273,0.4,ED_e
127,6,1533.5,0.4,EE
127,6,1429,0.6,ED_e
127,6,1699.5,0.6,EE
127,6,1262,0.7,ED_e
127,6,1191,0.7,EE
127,6,1178.5,0.8,ED_e
127,6,1383.5,0.8,EE
127,6,1278,0.9,ED_e
127,6,1591,0.9,EE
128,6,1370,0,ED_d
128,6,1438,0.1,ED_d
128,6,1427.5,0.2,ED_d
128,6,1728,0.3,ED_d
128,6,1775.5,0.4,ED_d
128,6,1447.5,0.5,ED_d
128,6,1471,0.6,ED_d
128,6,1440,0.7,ED_d
128,6,1462.5,0.8,ED_d
128,6,1266.5,0.9,ED_d
128,6,1355,1,ED_d
128,6,1479,0.1,ED_e
128,6,2432,0.1,EE
128,6,1436,0.2,ED_e
128,6,1543,0.2,EE
128,6,1443.5,0.3,ED_e
128,6,1417.5,0.3,EE
128,6,1193,0.4,ED_e
128,6,1352,0.4,EE
128,6,1682,0.6,ED_e
128,6,1370,0.6,EE
128,6,1533.5,0.7,ED_e
128,6,1503,0.7,EE
128,6,1564,0.8,ED_e
128,6,1682,0.8,EE
128,6,1826.5,0.9,ED_e
128,6,1709.5,0.9,EE
129,6,2394,0,ED_d
129,6,1974.5,0.1,ED_d
129,6,2573.5,0.2,ED_d
129,6,1903.5,0.3,ED_d
129,6,1869.5,0.4,ED_d
129,6,1905,0.5,ED_d
129,6,1902,0.6,ED_d
129,6,1614,0.7,ED_d
129,6,1593.5,0.8,ED_d
129,6,1940,0.9,ED_d
129,6,1912,1,ED_d
129,6,1838,0.1,ED_e
129,6,2345,0.1,EE
129,6,1591.5,0.2,ED_e
129,6,1732,0.2,EE
129,6,2479.5,0.3,ED_e
129,6,1908.5,0.3,EE
129,6,1604.5,0.4,ED_e
129,6,1790,0.4,EE
129,6,1717,0.6,ED_e
129,6,1955.5,0.6,EE
129,6,2276,0.7,ED_e
129,6,2100,0.7,EE
129,6,2034.5,0.8,ED_e
129,6,2231,0.8,EE
129,6,2566.5,0.9,ED_e
129,6,2179.5,0.9,EE
130,6,990,0,ED_d
130,6,960.5,0.1,ED_d
130,6,1003.5,0.2,ED_d
130,6,958.5,0.3,ED_d
130,6,1017,0.4,ED_d
130,6,1025,0.5,ED_d
130,6,796,0.6,ED_d
130,6,863.5,0.7,ED_d
130,6,751,0.8,ED_d
130,6,850,0.9,ED_d
130,6,812.5,1,ED_d
130,6,932,0.1,ED_e
130,6,797.5,0.1,EE
130,6,980,0.2,ED_e
130,6,633,0.2,EE
130,6,915,0.3,ED_e
130,6,648.5,0.3,EE
130,6,812.5,0.4,ED_e
130,6,816,0.4,EE
130,6,934,0.6,ED_e
130,6,618,0.6,EE
130,6,876.5,0.7,ED_e
130,6,640,0.7,EE
130,6,954.5,0.8,ED_e
130,6,718,0.8,EE
130,6,995.5,0.9,ED_e
130,6,687,0.9,EE
131,6,672,0,ED_d
131,6,715.5,0.1,ED_d
131,6,736,0.2,ED_d
131,6,765.5,0.3,ED_d
131,6,798,0.4,ED_d
131,6,858.5,0.5,ED_d
131,6,820.5,0.6,ED_d
131,6,764.5,0.7,ED_d
131,6,791,0.8,ED_d
131,6,747.5,0.9,ED_d
131,6,733,1,ED_d
131,6,764.5,0.1,ED_e
131,6,815,0.1,EE
131,6,736,0.2,ED_e
131,6,625,0.2,EE
131,6,850.5,0.3,ED_e
131,6,707,0.3,EE
131,6,718.5,0.4,ED_e
131,6,709,0.4,EE
131,6,728,0.6,ED_e
131,6,622,0.6,EE
131,6,764.5,0.7,ED_e
131,6,674.5,0.7,EE
131,6,771.5,0.8,ED_e
131,6,663,0.8,EE
