session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status,bonus
5dc96b62c59f47688b23a471,5da384f1bd6021001610e1d4,APPROVED,2019-11-11 14:08:35.939000,2019-11-11 14:49:45.679000,2469.74,21,110,5,95,2019-11-11 17:33:31.152000,RNFS5HP5,United Kingdom,United Kingdom,Other,English,United Kingdom,Male,Yes,3.93
5dc96b656eab9a687dc75fd9,568aab53316b10000d50d76b,APPROVED,2019-11-11 14:08:39.385000,2019-11-11 14:53:43.950000,2704.565,43,1029,31,95,2019-11-11 17:33:33.097000,RNFS5HP5,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,Yes,3.93
5dc96b6603f85668826e03f3,5dbdd07ab4715a3048a1ac10,APPROVED,2019-11-11 14:08:42.321000,2019-11-11 15:08:34.862000,3592.541,,6,0,100,2019-11-11 17:33:34.066000,RNFS5HP5,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,NULL
5dc96b6a1173bb679fb8460d,5dc6d79cdbf8204e0d3abbaf,APPROVED,2019-11-11 14:08:53.916000,2019-11-11 15:08:05.779000,3551.863,59,137,1,98,2019-11-11 17:33:35.050000,RNFS5HP5,Ireland,Ireland,DATA EXPIRED,English,Ireland,Male,DATA EXPIRED,2.63
5dc96b6e6bba9b674befbbae,5d5977eca69ee60001437635,APPROVED,2019-11-11 14:11:21.672000,2019-11-11 14:22:33.246000,671.574,20,53,3,94,2019-11-11 17:33:36.776000,NOCODE,Poland,Poland,DATA EXPIRED,Polish,Poland,Female,Yes,NULL
5dc96b7f19ca036815e6cfa5,5d2e60c1ae9f400018406eec,APPROVED,2019-11-11 14:09:12.070000,2019-11-11 14:49:27.408000,2415.338,,235,7,97,2019-11-11 17:33:38.374000,RNFS5HP5,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,3.41
5dc96b8035fd0c682a9280c4,5da37d0751b87c00167d2b61,APPROVED,2019-11-11 14:09:09.932000,2019-11-11 14:40:36.737000,1886.805,24,165,3,99,2019-11-11 17:33:40.292000,RNFS5HP5,Brazil,Hungary,Part-Time,Portuguese,Brazil,Female,Yes,4.07
5dc96b80470f626728c4e35b,5b644d29080ab7000130fa88,APPROVED,2019-11-11 14:09:08.580000,2019-11-11 14:44:59.882000,2151.302,39,143,2,99,2019-11-11 17:33:39.264000,RNFS5HP5,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED,4.63
5dc96b866a14e7684bde2623,5dc053a989691e000c6977d7,APPROVED,2019-11-11 14:09:21.599000,2019-11-11 14:43:19.131000,2037.532,21,57,1,100,2019-11-11 17:33:43.244000,RNFS5HP5,Poland,Poland,DATA EXPIRED,Polish,Poland,Male,Yes,4.07
5dc96b88ca10636812233daa,5b5060c9e689060001c7ea03,APPROVED,2019-11-11 14:09:18.356000,2019-11-11 14:56:22.695000,2824.339,43,72,1,98,2019-11-11 17:33:44.012000,RNFS5HP5,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED,3.28
5dc96b9d031ed66730e3d549,5ba415d6f91e060001a57cd2,RETURNED,2019-11-11 14:09:35.589000,,51577177.160381,30,289,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,NULL
5dc96cdc575da167e95f2af2,5c3872541736360001471ca0,APPROVED,2019-11-11 14:15:08.952000,2019-11-11 14:55:24.894000,2415.942,24,390,4,99,2019-11-11 17:33:47.097000,RNFS5HP5,Italy,Italy,Other,Italian,Italy,Male,Yes,4.41
5dc96e4c902a9868ffa74de5,5ca781fdc9c359000128016d,APPROVED,2019-11-11 14:21:05.400000,2019-11-11 15:47:35.848000,5190.448,21,139,2,99,2019-11-11 17:33:47.816000,NOCODE,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED,NULL
5dc97d57d2919169e7cd6c40,5dafea4de40355001651fa2f,APPROVED,2019-11-11 15:26:45.086000,2019-11-11 16:10:16.712000,2611.626,26,322,5,99,2019-11-11 17:33:48.894000,RNFS5HP5,Poland,Poland,Full-Time,Polish,Poland,Male,No,3.59
5dc99b9adb13276c25b6ebbf,5d2b153afa24ba00173e8ee0,APPROVED,2019-11-11 17:34:49.361000,2019-11-11 18:18:03.198000,2593.837,20,206,0,100,2019-11-11 18:34:42.888000,RNFS5HP5,Greece,Poland,Part-Time,Polish,Poland,Female,Yes,4.98
5dc99b9eca10636b193c5766,5d4af58cf6cff50001f9cc0d,APPROVED,2019-11-11 17:34:49.014000,2019-11-11 18:05:27.262000,1838.248,31,383,2,100,2019-11-11 18:12:18.856000,RNFS5HP5,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No,2.2
5dc99b9ee5e1866aade998ed,5d6d82acab68f90001f53194,APPROVED,2019-11-11 17:34:22.479000,2019-11-11 18:28:41.106000,3258.627,21,252,2,100,2019-11-11 18:34:44.258000,RNFS5HP5,Portugal,Portugal,Unemployed (and job seeking),Portuguese,Portugal,Male,Yes,4.37
5dc99ba084b21f6bedda38db,5cab69f77ea4a700019a87dc,APPROVED,2019-11-11 17:36:10.738000,2019-11-11 18:28:38.763000,3148.025,59,1432,2,100,2019-11-11 18:34:45.157000,RNFS5HP5,United States,United States,Part-Time,DATA EXPIRED,United States,Female,No,4.5
5dc99ba10a29006b97773a5d,5c5e04ca6539fe00016e1afa,APPROVED,2019-11-11 17:34:33.089000,2019-11-11 18:17:56.571000,2603.482,23,205,2,100,2019-11-11 18:34:46.092000,RNFS5HP5,Italy,Italy,Unemployed (and job seeking),Italian,Italy,Female,Yes,4.72
5dc99ba30016bb6ae3da8d69,5c1d458ae2d9150001b5a234,APPROVED,2019-11-11 17:34:27.659000,2019-11-11 18:50:28.301000,4560.642,38,543,11,96,2019-11-11 19:04:59.087000,RNFS5HP5,Nigeria,Germany,Full-Time,DATA EXPIRED,Germany,Male,Yes,4.85
5dc99ba332b0ad6bb86ff2d8,599d753f872eec00019569d7,APPROVED,2019-11-11 17:34:36.716000,2019-11-11 18:27:08.589000,3151.873,22,343,3,100,2019-11-11 18:34:47.032000,RNFS5HP5,United Kingdom,United Kingdom,Due to start a new job within the next month,English,United Kingdom,Female,DATA EXPIRED,3.41
5dc99ba38853316abce8f51b,5dc55a3add2b773de8fd2ef7,TIMED-OUT,2019-11-11 17:34:27.500000,,51564885.428044,,86,5,93,,,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,NULL
5dc99ba4227eb76c63aef547,5be0a65507684000010cf0f9,APPROVED,2019-11-11 17:34:28.477000,2019-11-11 18:22:21.821000,2873.344,31,1607,1,100,2019-11-11 18:34:48.013000,RNFS5HP5,United States,United States,Full-Time,English,United States,Female,DATA EXPIRED,4.46
5dc99ba4d872a46b4943a614,5d5ac5792441f9001bce8c36,RETURNED,2019-11-11 17:34:28.136000,,51564884.838277,23,143,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,NULL
