session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status,bonus
5d76852619c204001c08bb0e,58fdcd2be219d00001ee5aa0,APPROVED,2019-09-09 17:00:35.854000,2019-09-09 17:38:13.901000,2258.047,,623,0,100,2019-09-10 13:47:32.228000,RNFS5HP5,DATA EXPIRED,Canada,DATA EXPIRED,English,Canada,DATA EXPIRED,DATA EXPIRED,4.39
5d7685272a476a0001ce67cf,5c7c117c39f0e10001bcc711,TIMED-OUT,2019-09-09 17:00:32.285000,,57009490.652528,26,84,1,100,,,Italy,Italy,Other,Italian,Italy,Female,No,NULL
5d768527fa583b00016d93e4,5cc83e0f74ba13001873d830,APPROVED,2019-09-09 17:08:54.293000,2019-09-09 17:50:25.932000,2491.639,23,61,3,92,2019-09-10 13:47:33.165000,RNFS5HP5,Poland,Poland,DATA EXPIRED,Polish,Poland,Male,No,3.98
5d768530c8f25200014cd82b,5d5d5a52d0041e0001b5cd12,APPROVED,2019-09-09 17:00:34.380000,2019-09-09 17:26:26.980000,1552.6,30,5,0,100,2019-09-10 13:47:34.083000,RNFS5HP5,DATA EXPIRED,Chile,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,NULL
5d7685312c8aa800011fd010,5d6a87f9bf954a0019342dad,RETURNED,2019-09-09 17:00:46.582000,,57009476.397323,61,6,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,NULL
5d7685362c8aa800171fcfe5,5d744b81abfec0001ad24c39,APPROVED,2019-09-09 17:01:31.639000,2019-09-09 17:40:36.179000,2344.54,22,6,0,100,2019-09-10 13:47:35.002000,RNFS5HP5,Germany,DATA EXPIRED,DATA EXPIRED,German,Germany,Male,DATA EXPIRED,4.39
5d7685554b76bd0015e826a3,5bcc96e06d7b060001b6a4da,APPROVED,2019-09-09 17:01:16.698000,2019-09-09 17:52:57.202000,3100.504,,31,0,100,2019-09-10 13:47:35.843000,RNFS5HP5,Poland,Poland,DATA EXPIRED,Polish,Poland,Male,DATA EXPIRED,5
5d76855870a6b1001958573b,5c0d9307b75bc50001407596,APPROVED,2019-09-09 17:01:21.336000,2019-09-09 17:26:10.669000,1489.333,29,409,1,100,2019-09-10 13:47:36.815000,RNFS5HP5,Canada,Canada,DATA EXPIRED,English,Canada,Female,DATA EXPIRED,4.18
5d768561c71ff40018c9cebd,5ba81e70c2358e0001d27708,APPROVED,2019-09-09 17:06:55.133000,2019-09-09 17:49:01.492000,2526.359,25,224,3,99,2019-09-10 13:47:37.733000,RNFS5HP5,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED,4.49
5d768571714f6e0017c1dffb,5d57d5d948766d0001949b5d,RETURNED,2019-09-09 17:02:08.824000,,57009394.255415,30,128,1,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,NULL
5d76857c028cf40018a0a0be,5c806a4ff94c350001c19dcd,APPROVED,2019-09-09 17:01:58.300000,2019-09-09 17:37:49.055000,2150.755,24,50,0,100,2019-09-10 13:47:38.694000,RNFS5HP5,Mexico,Mexico,DATA EXPIRED,Spanish,Mexico,Female,DATA EXPIRED,4.85
5d76857c52e7c300153b625e,5c169a5a1f6f15000149bf59,APPROVED,2019-09-09 17:01:59.025000,2019-09-09 17:38:30.646000,2191.621,36,216,0,100,2019-09-10 13:47:39.549000,RNFS5HP5,Poland,Poland,Full-Time,Polish,Poland,Male,No,4.08
5d7685822c8aa8001a1fd035,5c419529c39dd700016f1f6c,APPROVED,2019-09-09 17:02:00.461000,2019-09-09 17:23:10.275000,1269.814,20,169,5,92,2019-09-10 13:47:40.540000,RNFS5HP5,Slovenia,Slovenia,Other,Slovenian,Slovenia,Male,Yes,3.11
5d76858e457b9b0017257201,5c7e70c2973d7200012c63c8,APPROVED,2019-09-09 17:02:08.755000,2019-09-09 17:27:00.087000,1491.332,40,169,0,100,2019-09-10 13:47:41.399000,RNFS5HP5,United States,United States,DATA EXPIRED,English,United States,Female,No,4.23
5d76873c1ff30d0015f6b9d2,5ca5c55acd25c600152975b2,APPROVED,2019-09-09 17:09:18.642000,2019-09-09 17:47:34.490000,2295.848,32,58,1,100,2019-09-10 13:47:42.267000,RNFS5HP5,Greece,Greece,DATA EXPIRED,Greek,Greece,Male,DATA EXPIRED,4.23
5d7687e86b1142001b3b6133,5b9e401bf074140001051957,APPROVED,2019-09-09 17:12:10.711000,2019-09-09 17:44:50.265000,1959.554,48,306,3,98,2019-09-10 13:47:43.236000,RNFS5HP5,Poland,Poland,DATA EXPIRED,Polish,Poland,Male,DATA EXPIRED,4.64
5d768b181cd6a10019a86855,5c97b5f7cff9b20017cae6ee,APPROVED,2019-09-09 17:31:27.357000,2019-09-09 18:03:59.161000,1951.804,28,208,0,100,2019-09-10 13:47:44.090000,RNFS5HP5,Poland,Poland,DATA EXPIRED,Polish,Poland,Male,DATA EXPIRED,4.85
5d768c1cca1ea00001c6a20c,5be54a0b909cdc0001748bc9,APPROVED,2019-09-09 17:30:07.591000,2019-09-09 17:57:08.256000,1620.665,45,391,3,99,2019-09-10 13:47:45.079000,RNFS5HP5,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,No,2.7
5d768ce3714f6e0001c1e013,594bc549f95b1d0001909e90,RETURNED,2019-09-09 17:33:26.793000,,57007516.437878,34,382,8,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,4.03
5d769344215835000184e433,5d546ed86df1cb00014a442e,RETURNED,2019-09-09 18:00:39.598000,,57005883.647609,38,18,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,NULL
5d7696adca1ea00001c6a242,5cd6eba26834a6001746b667,APPROVED,2019-09-09 18:15:12.745000,2019-09-09 18:40:05.552000,1492.807,29,291,5,98,2019-09-10 13:47:45.993000,RNFS5HP5,Poland,Poland,DATA EXPIRED,Polish,Poland,Male,DATA EXPIRED,3.88
5d769ea8dee362001a892e18,5be97c7c0aa5b8000138591e,APPROVED,2019-09-09 18:49:15.052000,2019-09-09 19:19:36.659000,1821.607,25,109,1,100,2019-09-10 13:47:46.828000,RNFS5HP5,Colombia,Spain,DATA EXPIRED,Spanish,Spain,Male,DATA EXPIRED,2.6
